mouse_strain,C57BL
parameter_name,Whole arena resting time
analysis_id,f361ufe97sqbk4u
mouse_life_stage,Early adult
pvalue,0.1079198
parameter_id,JAX_OFD_007_001
gene_symbol,Pglyrp3
gene_accession_id,MGI:2685266
