mouse_strain,C57BL
pvalue,0.3460297
gene_accession_id,MGI:1914556
gene_symbol,Zc2hc1a
mouse_life_stage,Early adult
analysis_id,0qls5s4ld38z511
parameter_id,M-G-P_005_001_001
parameter_name,Weight
