gene_symbol,Slc2a8
analysis_id,030jdeo8r8o74e5
parameter_id,MGP_CSD_064_001
parameter_name,Head morphology
mouse_strain,C57BL
gene_accession_id,MGI:1860103
pvalue,0.8479358
mouse_life_stage,Early adult
