parameter_id,IMPC_HEM_027_001
mouse_life_stage,Late adult
pvalue,0.3421029
gene_symbol,Tbl1xr1
gene_accession_id,MGI:2441730
analysis_id,05h77k9hd4d46e8
mouse_strain,C57BL
parameter_name,Red blood cell distribution width
