parameter_id,IMPC_XRY_064_001
mouse_strain,C57BL
mouse_life_stage,Early adult
analysis_id,ifq78jt00bd8f02
parameter_name,Thoracic processes
gene_accession_id,MGI:1913838
gene_symbol,Cmpk1
pvalue,0.328676
