parameter_id,MGP_PBI_004_001
mouse_life_stage,Early adult
mouse_strain,C57BL
pvalue,0.8800583
parameter_name,CD8+ alpha beta T cell percentage
analysis_id,2p5vczb83vjb84v
gene_accession_id,MGI:1914437
gene_symbol,Zmynd19
