parameter_id,MGP_MLN_014_001
parameter_name,Resting CD8+ T cells - % of CD8+
pvalue,0.9723895
mouse_strain,C57BL
gene_symbol,Lcn2
mouse_life_stage,Early adult
analysis_id,v224005pu0e495n
gene_accession_id,MGI:96757
