mouse_life_stage,Early adult
gene_accession_id,MGI:1919107
gene_symbol,Slc17a9
mouse_strain,C57BL
parameter_name,Total ab T cells - % of CD45+
analysis_id,d3518dh1930g288
pvalue,0.8152244
parameter_id,MGP_IMM_070_001
