parameter_id,IMPC_GEL_027_001
pvalue,0.6503603
gene_symbol,Rgs20
mouse_life_stage,Early adult
gene_accession_id,MGI:1929866
mouse_strain,C57BL
analysis_id,9u60j5fzk12580h
parameter_name,Neural tube closure
