parameter_id,ESLIM_011_001_006
analysis_id,4pesyb29p5lt58a
gene_accession_id,MGI:1914071
gene_symbol,Bcs1l
mouse_life_stage,Early adult
parameter_name,110dB startle magnitude
mouse_strain,C57BL
pvalue,0.968562
