parameter_id,IMPC_IMM_004_001
parameter_name,NKT cells (panel A)
mouse_life_stage,Early adult
analysis_id,1091125m1d79601
mouse_strain,C57BL
gene_accession_id,MGI:1925049
pvalue,0.6262526
gene_symbol,Sla2
