parameter_id,IMPC_HEM_030_001
gene_symbol,Secisbp2l
analysis_id,4k86wy65nz2s9n1
mouse_life_stage,Early adult
gene_accession_id,MGI:1917604
mouse_strain,C57BL
parameter_name,Neutrophil cell count
pvalue,0.7670864
