mouse_life_stage,Early adult
mouse_strain,C57BL
analysis_id,lb76wif8646y147
pvalue,0.4854634
parameter_id,IMPC_HEM_039_001
gene_accession_id,MGI:2140475
gene_symbol,AU040320
parameter_name,Large Unstained Cell (LUC) count
