parameter_id,IMPC_CSD_036_001
gene_accession_id,MGI:95835
mouse_strain,C57BL
analysis_id,l6u5hdwp91ci030
pvalue,0.4351438
parameter_name,Startle response
gene_symbol,Hspa5
mouse_life_stage,E12.5
