parameter_id,JAX_OFD_020_001
pvalue,0.3620276
analysis_id,8574j1nis87gd43
parameter_name,Distance travelled - total
gene_accession_id,MGI:1274787
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_symbol,Trdmt1
