parameter_id,IMPC_CBC_018_001
mouse_strain,C57BL
analysis_id,15y19yjkix8f812
parameter_name,Glucose
pvalue,0.4119955
gene_accession_id,MGI:1918345
gene_symbol,Kif24
mouse_life_stage,Early adult
