parameter_id,MGP_IMM_001_001
gene_symbol,AMIGO1
mouse_life_stage,Early adult
mouse_strain,C57BL
analysis_id,ss595o17639u730
pvalue,0.5302009
parameter_name,Total T cells - % of CD45+
gene_accession_id,MGI:2653612
