mouse_life_stage,Late adult
analysis_id,5fh48l5m67ylo25
parameter_name,Coat colouration
parameter_id,M-G-P_026_001_004
mouse_strain,C57BL
pvalue,0.3285699
gene_symbol,Tbl1xr1
gene_accession_id,MGI:2441730
