mouse_strain,C57BL
parameter_id,MGP_IMM_094_001
mouse_life_stage,Early adult
gene_accession_id,MGI:1914256
parameter_name,KLRG1+ CD4- NKT cells - % of CD45+
analysis_id,o92kxdvp1mm3oec
pvalue,0.4554903
gene_symbol,Cisd2
