mouse_life_stage,E12.5
mouse_strain,C57BL
gene_accession_id,MGI:2444554
parameter_id,IMPC_HEM_002_001
gene_symbol,MAPKAP1
parameter_name,Red blood cell count
analysis_id,5t92861t041b5w6
pvalue,0.1091635
