parameter_id,M-G-P_008_001_013
mouse_life_stage,Early adult
analysis_id,0f7rz16hcaatimt
parameter_name,Startle Response
pvalue,0.1820477
gene_accession_id,MGI:104848
gene_symbol,Inpp1
mouse_strain,C57BL
