mouse_strain,C57BL
pvalue,0.7733365
mouse_life_stage,Early adult
gene_accession_id,MGI:2684980
parameter_name,White blood cell count
analysis_id,185c6g3010r984n
gene_symbol,Mms22l
parameter_id,IMPC_HEM_001_001
