parameter_id,MGP_PBI_033_001
gene_symbol,Trp53rkb
parameter_name,CD8+ KLRG1+ alpha beta T cell number
pvalue,0.3942922
mouse_life_stage,Early adult
analysis_id,ia426v9loxanh4b
gene_accession_id,MGI:1914050
mouse_strain,C57BL
