pvalue,0.9413281
gene_symbol,Bcs1l
parameter_name,KLRG1+ gd T cells - % of gd T cells
mouse_life_stage,E9.5
mouse_strain,C57BL
gene_accession_id,MGI:1914071
analysis_id,33mzcloxr118hzs
parameter_id,MGP_MLN_021_001
