parameter_id,ESLIM_008_001_013
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:88328
gene_symbol,Tnfsf8
pvalue,0.06133994
analysis_id,o0rvi690wrar28t
parameter_name,Startle response
