parameter_id,MGP_PBI_040_001
mouse_life_stage,Early adult
pvalue,0.9892858
gene_accession_id,MGI:99501
gene_symbol,Fgb
analysis_id,57378mtm5f14wk2
mouse_strain,C57BL
parameter_name,Eosinophil number
