mouse_life_stage,Early adult
analysis_id,uccfmht61nf3yup
gene_accession_id,MGI:1921802
gene_symbol,Nipal3
parameter_name,Urea (Blood Urea Nitrogen - BUN)
mouse_strain,129SV
pvalue,0.3963664
parameter_id,IMPC_CBC_004_001
