parameter_id,IMPC_IMM_067_001
gene_accession_id,MGI:2385156
gene_symbol,Sdcbp2
pvalue,1.198103
mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_name,Follicular B Cells (CD21/35+)
analysis_id,33470rex2s5o7t7
