gene_symbol,Col6a3
mouse_life_stage,Early adult
gene_accession_id,MGI:88461
analysis_id,a9632e1iic9su9e
mouse_strain,C57BL
parameter_name,Coat - color pattern - back
parameter_id,HRWLLA_CSD_008_001
pvalue,1.153171
