mouse_life_stage,Middle aged adult
analysis_id,ua91i937y7z50y6
gene_accession_id,MGI:2446274
parameter_name,Fat/Body weight
gene_symbol,Frmpd1
mouse_strain,C57BL
parameter_id,JAXLA_DXA_009_001
pvalue,0.5812852
