parameter_id,HRWLLA_OFD_020_001
mouse_strain,C57BL
gene_accession_id,MGI:2685277
pvalue,0.7646642
parameter_name,Distance travelled - total
gene_symbol,Zyg11b
mouse_life_stage,E18.5
analysis_id,704dkdx9te21u02
