mouse_life_stage,E15.5
gene_accession_id,MGI:88174
pvalue,0.2609845
mouse_strain,C57BL
parameter_id,IMPC_OFD_009_001
analysis_id,32f1rg00sx290v5
parameter_name,Whole arena average speed
gene_symbol,Bmi1
