parameter_id,IMPC_HEM_005_001
pvalue,0.200274
mouse_life_stage,E18.5
parameter_name,Mean cell volume
gene_symbol,Lpgat1
gene_accession_id,MGI:2446186
analysis_id,x4dkw2g7074vhvj
mouse_strain,C57BL
