parameter_id,MGP_IMM_007_001
gene_symbol,Ift74
parameter_name,Resting CD4+ T helper cells - % of CD4+ T helper cells
analysis_id,73n1k511cfu9e74
pvalue,0.62047
mouse_life_stage,Early adult
gene_accession_id,MGI:1914944
mouse_strain,C57BL
