parameter_id,IMPC_IMM_051_001
analysis_id,141w5i80754p8a6
mouse_strain,C57BL
gene_symbol,Mecom
parameter_name,Monocytes
mouse_life_stage,E12.5
gene_accession_id,MGI:95457
pvalue,0.567873
