parameter_id,JAX_OFD_013_001
gene_symbol,Ola1
analysis_id,885o4dr4uj50o08
mouse_strain,C57BL
pvalue,0.4073205
gene_accession_id,MGI:1914309
mouse_life_stage,Early adult
parameter_name,Periphery average speed
