parameter_id,IMPC_ECG_010_001
parameter_name,HRV
mouse_life_stage,Early adult
gene_accession_id,MGI:1921688
mouse_strain,C57BL
analysis_id,5mltvf2za742dc7
gene_symbol,Clvs1
pvalue,0.9686965
