pvalue,0.9599898
gene_accession_id,MGI:2385884
parameter_id,HMGULA_CBC_005_001
parameter_name,Creatinine
analysis_id,2elmt3l0yd0m4qh
gene_symbol,Ddx27
mouse_life_stage,Early adult
mouse_strain,129SV
