mouse_life_stage,Early adult
gene_accession_id,MGI:1344367
parameter_name,% Pre-pulse inhibition - Global
mouse_strain,C57BL
analysis_id,07huety6xa4316f
parameter_id,IMPC_ACS_037_001
gene_symbol,Grem2
pvalue,0.5646284
