mouse_life_stage,Late adult
pvalue,0.3488377
analysis_id,18472i981bpe832
parameter_name,Follicular B cells - % of CD45+
gene_accession_id,MGI:97613
gene_symbol,Plcb1
mouse_strain,C57BL
parameter_id,MGP_IMM_112_001
