parameter_id,IMPC_OFD_016_001
analysis_id,x6y61i1lkj38eq6
mouse_life_stage,E9.5
mouse_strain,C57BL
gene_symbol,Bcs1l
parameter_name,Center permanence time
gene_accession_id,MGI:1914071
pvalue,0.177746
