gene_symbol,Slc45a3
mouse_strain,C57BL
parameter_name,Ly6Clow monocyte percentage
mouse_life_stage,Early adult
gene_accession_id,MGI:1922082
pvalue,0.4053633
analysis_id,3h0ja0e96o47g32
parameter_id,MGP_PBI_018_001
