mouse_life_stage,E9.5
parameter_name,Phosphorus
mouse_strain,C57BL
analysis_id,t93x0eou63ghub5
gene_symbol,Hspa5
pvalue,0.2039158
gene_accession_id,MGI:95835
parameter_id,IMPC_CBC_010_001
