parameter_id,MGP_PBI_040_001
gene_accession_id,MGI:1914556
analysis_id,45ru9gs4zp21i7c
pvalue,0.4709196
gene_symbol,Zc2hc1a
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_name,Eosinophil number
