parameter_id,IMPC_XRY_023_001
gene_accession_id,MGI:97838
gene_symbol,Eprs1
mouse_life_stage,E9.5
parameter_name,Ulna
pvalue,0.6337731
analysis_id,v834w0v86d060f2
mouse_strain,C57BL
