mouse_life_stage,Early adult
parameter_id,MGP_IMM_101_001
parameter_name,KLRG1+ NK cells - % of CD45+
mouse_strain,C57BL
analysis_id,5m5x2r8c6a6ir19
pvalue,0.1073112
gene_symbol,Bmp7
gene_accession_id,MGI:103302
