parameter_id,M-G-P_016_001_005
gene_accession_id,MGI:1913506
mouse_life_stage,Early adult
analysis_id,58485wo2nmk434z
mouse_strain,C57BL
pvalue,0.0662291
parameter_name,Mean-cell-volume
gene_symbol,Ssr2
