parameter_id,IMPC_CBC_008_001
analysis_id,d3b305c2n0l7s87
gene_accession_id,MGI:107414
gene_symbol,Tnfsf10
pvalue,0.3981324
parameter_name,Total bilirubin
mouse_life_stage,Early adult
mouse_strain,C57BL
