mouse_life_stage,E12.5
gene_accession_id,MGI:1914071
parameter_name,Glucose response AUC
analysis_id,4l5ukyc65lpt6q8
gene_symbol,Bcs1l
parameter_id,ESLIM_004_001_701
pvalue,0.6890467
mouse_strain,C57BL
