mouse_strain,C57BL
mouse_life_stage,E18.5
gene_symbol,Zyg11b
parameter_id,M-G-P_007_001_010
analysis_id,336rh72b6vx49pm
gene_accession_id,MGI:2685277
parameter_name,center - distance
pvalue,0.7764338
