mouse_life_stage,E12.5
gene_accession_id,MGI:1914071
parameter_id,IMPC_OFD_013_001
gene_symbol,Bcs1l
parameter_name,Periphery average speed
mouse_strain,C57BL
analysis_id,wyxde50242j4hy4
pvalue,0.5832714
