parameter_id,IMPC_CBC_006_001
pvalue,0.6894495
analysis_id,6m2g0xu30s46419
mouse_strain,C57BL
gene_accession_id,MGI:2448481
parameter_name,Total protein
mouse_life_stage,Early adult
gene_symbol,Mgst2
