parameter_id,IMPC_XRY_021_001
mouse_strain,C57BL
parameter_name,Humerus
pvalue,0.7011301
analysis_id,5phandaju2t28yq
mouse_life_stage,Late adult
gene_symbol,Hpca
gene_accession_id,MGI:1336200
