parameter_id,IMPC_EYE_023_001
parameter_name,Optic Disc
gene_accession_id,MGI:1915087
gene_symbol,Tiprl
mouse_strain,C57BL
mouse_life_stage,E12.5
pvalue,0.5733662
analysis_id,kx37lh91c149pg5
