mouse_strain,C57BL
analysis_id,jaf6805777561c2
gene_symbol,Duoxa2
parameter_id,IMPC_GPO_002_001
gene_accession_id,MGI:1914061
parameter_name,Placenta Morphology
pvalue,0.5823901
mouse_life_stage,Early adult
