pvalue,0.6154507
analysis_id,qnp94fty519a9ja
gene_accession_id,MGI:2670995
parameter_name,Pericardium Morphology
mouse_strain,C57BL
gene_symbol,Trp53i11
parameter_id,IMPC_GEL_006_001
mouse_life_stage,Early adult
