gene_symbol,Zmynd8
parameter_id,JAX_OFD_014_001
gene_accession_id,MGI:1918025
pvalue,0.237579
mouse_strain,129SV
analysis_id,o1jes4u7w8w7fej
mouse_life_stage,Early adult
parameter_name,Center distance travelled
