mouse_life_stage,Early adult
parameter_id,IMPC_GEL_063_001
mouse_strain,C57BL
pvalue,1.000652
gene_accession_id,MGI:1916220
parameter_name,Delayed embryonic development
gene_symbol,Dcaf12
analysis_id,mr9n41po4ufu1y9
