gene_accession_id,MGI:1924315
gene_symbol,Ints7
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_IMM_071_001
pvalue,0.1355994
parameter_name,MZB (CD21/35 high)
analysis_id,60h9d7545sq2y23
