parameter_name,Persistence of hyaloid vascular system
gene_accession_id,MGI:1914836
parameter_id,IMPC_EYE_027_001
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_symbol,Ubxn11
analysis_id,007d7yy586u4g08
pvalue,0.9965742
