parameter_id,IMPC_DXA_009_001
pvalue,0.7601301
mouse_life_stage,Early adult
parameter_name,Fat/Body weight
analysis_id,5026i1409l647o3
gene_accession_id,MGI:95576
mouse_strain,C57BL
gene_symbol,Fpgs
