parameter_id,M-G-P_005_001_004
mouse_life_stage,Early adult
mouse_strain,C57BL
analysis_id,bzkpo93kl0v7v8k
gene_symbol,Ap5s1
gene_accession_id,MGI:1916846
parameter_name,Bone Mineral Density (excluding skull)
pvalue,0.6391311
