parameter_id,IMPC_CSD_016_001
pvalue,0.550787
analysis_id,414ml68ilcmd343
gene_accession_id,MGI:2140475
mouse_life_stage,Late adult
mouse_strain,C57BL
gene_symbol,AU040320
parameter_name,Coat - hair texture / appearance - abdomen
