parameter_id,IMPC_EYE_092_001
analysis_id,o0s445ayq2ii541
gene_accession_id,MGI:2444113
mouse_strain,C57BL
mouse_life_stage,Early adult
pvalue,0.9079166
parameter_name,Retina (combined)
gene_symbol,Nemp2
